"Parti politique autorisé","Date de la transaction","Nom et adresse du fournisseur*","Montant avant taxes","TPS","TVQ","Montant total","N° de pièce justificative"
"Projet Montréal ",2014-07-31,"Patrick Cigana","46,99","0,45","0,90","48,34",302
"Projet Montréal ",2014-07-31,"Patrick Cigana","32,76","1,64","3,27","37,67",300
"Projet Montréal ",2014-07-31,"Salaire","75,67",,,"75,67",297
"Projet Montréal ",2014-07-31,"Salaire","70,00",,,"70,00",317
"Projet Montréal ",2014-07-31,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",292
"Projet Montréal ",2014-07-31,"The Gazette, C.P. 754, station Main, Winnipeg,(Ma) R3C 2L4","174,00","8,70","17,36","200,06",308
"Projet Montréal ",2014-08-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",296
"Projet Montréal ",2014-08-04,"Oui Marketing Inc., 85 rue de la Commune Est. 3ième étage, Montral (QC) H2Y 1J1","303,60","15,18","30,28","349,06",331
"Projet Montréal ",2014-08-06,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10536,37",,,"10536,37",323
"Projet Montréal ",2014-08-11,"Claudia Citta","74,38","3,72","7,42","85,52",316
"Projet Montréal ",2014-08-11,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",315
"Projet Montréal ",2014-08-11,"Patrick Cigana","32,76","1,64","3,27","37,67",319
"Projet Montréal ",2014-08-12,"Carole LeRoux","2110,50","105,52","210,52","2426,54",336
"Projet Montréal ",2014-08-12,"Christian Arseneault","120,80","6,04","12,06","138,90",333
"Projet Montréal ",2014-08-12,"Christian Arseneault","431,19","21,56","43,01","495,76",330
"Projet Montréal ",2014-08-12,"Nicole Plouffe","130,93","6,55","13,06","150,54",335
"Projet Montréal ",2014-08-12,"Philipe Tomlinson","66,66","3,14","6,26","76,06",334
"Projet Montréal ",2014-08-15,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1435,29",,,"1435,29",328
"Projet Montréal ",2014-08-18,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","16,18","0,81","1,61","18,60",357
"Projet Montréal ",2014-08-18,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","26,42","1,32","2,64","30,38",327
"Projet Montréal ",2014-08-20,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10536,37",,,"10536,37",325
"Projet Montréal ",2014-08-25,"CÉDA, 2515 rue Delisle, Montréal (QC) H3J 1K8","250,00","0,00","0,00","250,00",342
"Projet Montréal ",2014-08-25,"Christian Arseneault","60,40","3,02","6,03","69,45",338
"Projet Montréal ",2014-08-25,"Couleur Spec Graphique Inc. 1483 Baxter, Lasalle (QC) H8N 2S4","200,00","10,00","19,95","229,95",339
"Projet Montréal ",2014-08-25,"Hydro-Québec CP 270 Succ. Youville, Montréal (QC) H2P 2V4","285,59","13,95","27,83","327,37",358
"Projet Montréal ",2014-08-28,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",343
"Projet Montréal ",2014-08-29,"Caisse Populaire d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S3","93,75",,,"93,75",360
"Projet Montréal ",2014-08-29,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","26,42","1,32","2,64","30,38",359
"Projet Montréal ",2014-09-02,"Invessa, 225 Promenade du Centropolis, bur. 220, Laval (QC) H7T 0B3","1736,07",,,"1736,07",505
"Projet Montréal ",2014-09-05,"Carole LeRoux,","1464,75","73,24","146,11","1684,10",344
"Projet Montréal ",2014-09-05,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10416,64",,,"10416,64",370
"Projet Montréal ",2014-09-05,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",367
"Projet Montréal ",2014-09-08,"Claudia Citta","21,98","1,10","2,20","25,28",353
"Projet Montréal ",2014-09-08,"Claudia Citta","191,08","8,76","17,48","217,32",352
"Projet Montréal ",2014-09-08,"France Andrea Marie-Josée & Ass. Ltée 2493 Notre-Dame O. Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",363
"Projet Montréal ",2014-09-08,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",354
"Projet Montréal ",2014-09-08,"Mathieu Lutfy","227,50","11,38","22,69","261,57",361
"Projet Montréal ",2014-09-08,"Mira Fisher","27,24","1,36","2,72","31,32",355
"Projet Montréal ",2014-09-08,"Patrick Cigana","17,75","0,30","0,60","18,65",362
"Projet Montréal ",2014-09-08,"Patrick Cigana","285,01","14,24","28,44","312,85",410
"Projet Montréal ",2014-09-08,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",368
"Projet Montréal ",2014-09-15,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1435,29",,,"1435,29",365
"Projet Montréal ",2014-09-17,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10553,27",,,"10553,27",372
"Projet Montréal ",2014-09-30,"Caisse Populaire d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S3","88,25",,,"88,25",369
"Projet Montréal ",2014-09-30,"Caisse Populaire d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S4","58,31",,,"58,31",364
"Projet Montréal ",2014-10-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",375
"Projet Montréal ",2014-10-01,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10536,37",,,"10536,37",400
"Projet Montréal ",2014-10-13,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","26,42","1,32","2,64","30,38",406
"Projet Montréal ",2014-10-14,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","60,53","3,01","6,01","69,55",412
"Projet Montréal ",2014-10-15,"Carole LeRoux, 6853 30E Avenue, Montréal (QC) H1T 3G7","834,75","41,74","83,27","959,76",382
"Projet Montréal ",2014-10-15,"Christian Arseneault","120,80","6,04","12,06","138,90",415
"Projet Montréal ",2014-10-15,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",376
"Projet Montréal ",2014-10-15,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","953,71",,,"953,71",408
"Projet Montréal ",2014-10-15,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",393
"Projet Montréal ",2014-10-15,"Patrick Cigana","51,74","0,35","0,70","52,79",379
"Projet Montréal ",2014-10-15,"Patrick Cigana","71,36","1,33","2,66","75,35",380
"Projet Montréal ",2014-10-15,"Philipe Tomlinson","137,60","7,06","13,52","158,18",377
"Projet Montréal ",2014-10-15,"Salaire","510,00",,,"510,00",414
"Projet Montréal ",2014-10-15,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10514,74",,,"10514,74",402
"Projet Montréal ",2014-10-15,"Symbiotic, 5558 14E Avenue, Montréal (QC) H1X 2W2","130,00","6,50","12,97","149,47",384
"Projet Montréal ",2014-10-22,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",409
"Projet Montréal ",2014-10-28,"Claudia Citta","50,40","2,52","5,03","57,95",429
"Projet Montréal ",2014-10-28,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",430
"Projet Montréal ",2014-10-28,"Hydro-Québec CP 270 Succ. Youville, Montréal (QC) H2P 2V4","453,17","22,66","45,20","521,03",500
"Projet Montréal ",2014-10-28,"Mira Fisher","54,48","2,72","5,43","62,63",427
"Projet Montréal ",2014-10-28,"Mira Fisher","43,39",,,"43,39",426
"Projet Montréal ",2014-10-28,"Nicole Plouffe","183,96","9,20","18,35","211,51",425
"Projet Montréal ",2014-10-28,"Patrick Cigana",,,,"14,84",411
"Projet Montréal ",2014-10-28,"Philipe Tomlinson","202,30","10,13","20,19","232,62",489
"Projet Montréal ",2014-10-29,"Hydro-Québec CP 270 Succ. Youville, Montréal (QC) H2P 2V4","293,67","14,68","29,29","337,64",413
"Projet Montréal ",2014-10-31,"Caisse Populaire d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S4","111,35",,,"111,35",436
"Projet Montréal ",2014-10-31,"Patrick Cigana","14,44","0,13","0,27","14,84",424
"Projet Montréal ",2014-11-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",431
"Projet Montréal ",2014-11-05,"Carole LeRoux","1827,00","91,35","182,24","2100,59",437
"Projet Montréal ",2014-11-05,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E9","400,00","20,00","39,90","459,90",439
"Projet Montréal ",2014-11-11,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",461
"Projet Montréal ",2014-11-12,"Christian Arseneault","60,40","3,03","6,02","69,45",452
"Projet Montréal ",2014-11-12,"Claudia Citta","32,46","1,62","3,23","37,31",450
"Projet Montréal ",2014-11-12,"Claudia Citta","50,40","2,52","5,03","57,95",451
"Projet Montréal ",2014-11-12,"Nicole Plouffe","85,00","4,25","8,48","97,73",453
"Projet Montréal ",2014-11-12,"Patrick Cigana","37,23","1,40","2,79","41,42",454
"Projet Montréal ",2014-11-12,"Patrick Cigana","32,76","1,64","3,27","37,67",455
"Projet Montréal ",2014-11-12,"Salaire","1590,00",,,"1590,00",457
"Projet Montréal ",2014-11-12,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10460,08",,,"10460,08",459
"Projet Montréal ",2014-11-17,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1274,76",,,"1274,76",463
"Projet Montréal ",2014-11-17,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","220,00",,,"220,00",498
"Projet Montréal ",2014-11-18,"Couleur Spec Graphique Inc. 1483 Baxter, Lasalle (QC) H8N 2S4","145,00","7,25","14,46","166,71",509
"Projet Montréal ",2014-11-18,"Couleur Spec Graphique Inc. 1483 Baxter, Lasalle (QC) H8N 2S4","1382,13","69,10","137,87","1589,10",518
"Projet Montréal ",2014-11-18,"Journaldesvoisins.com, 10369 rue Clark, Montréal (QC) H3L2S3","198,00","9,90","19,75","227,65",512
"Projet Montréal ",2014-11-18,"Mira Fisher","380,00","19,00","37,91","436,91",482
"Projet Montréal ",2014-11-18,"Peter McQueen","75,00","3,75","7,48","86,23",481
"Projet Montréal ",2014-11-19,"Christian Arseneault","135,20","6,77","13,48","155,45",458
"Projet Montréal ",2014-11-25,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",469
"Projet Montréal ",2014-11-25,"Guillaume Renaud","37,50",,,"37,50",470
"Projet Montréal ",2014-11-25,"Patrick Cigana","33,40","1,08","2,16","36,64",471
"Projet Montréal ",2014-11-25,"Patrick Cigana","425,00","21,25","42,39","488,64",483
"Projet Montréal ",2014-11-25,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",462
"Projet Montréal ",2014-11-26,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10323,20",,,"10323,20",465
"Projet Montréal ",2014-11-30,"Caisse Populaire d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S3","111,00",,,"111,00",467
"Projet Montréal ",2014-12-01,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E9","-4400,00","-220,00","-438,90","-5058,90",508
"Projet Montréal ",2014-12-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",492
"Projet Montréal ",2014-12-03,"Carole LeRoux","1874,25","93,72","186,96","2154,93",474
"Projet Montréal ",2014-12-03,"Patrick Cigana","1812,54","90,63","0,00","1903,17",472
"Projet Montréal ",2014-12-03,"Patrick Cigana","730,69","51,27","54,81","836,77",473
"Projet Montréal ",2014-12-03,"Salaire","1440,00",,,"1440,00",484
"Projet Montréal ",2014-12-09,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",480
"Projet Montréal ",2014-12-10,"Mira Fisher","169,00","8,45","16,86","194,31",513
"Projet Montréal ",2014-12-10,"Nicole Plouffe","1979,03","98,96","197,41","2275,40",485
"Projet Montréal ",2014-12-10,"Patrick Cigana","606,61","28,08","0,25","634,94",487
"Projet Montréal ",2014-12-10,"Salaire","29,17",,,"29,17",510
"Projet Montréal ",2014-12-10,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10294,55",,,"10294,55",476
"Projet Montréal ",2014-12-11,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","136,19","6,81","13,58","156,58",478
"Projet Montréal ",2014-12-11,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X4","319,82","15,87","31,67","367,36",479
"Projet Montréal ",2014-12-12,"Patrick Cigana","32,76","1,64","3,27","37,67",486
"Projet Montréal ",2014-12-16,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1274,76",,,"1274,76",501
"Projet Montréal ",2014-12-16,"Mira Fisher","81,72","4,09","8,15","93,96",488
"Projet Montréal ",2014-12-16,"Patrick Cigana","260,00","13,00","25,94","298,94",490
"Projet Montréal ",2014-12-16,"Relief Création, 4035 St-Ambroise #415, Montréal (QC) H4C 2E1","400,00","20,00","39,90","459,90",514
"Projet Montréal ",2014-12-16,"Salaire","2010,00",,,"2010,00",491
"Projet Montréal ",2014-12-17,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","30,38",,,"30,38",499
"Projet Montréal ",2014-12-21,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",495
"Projet Montréal ",2014-12-22,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10073,80",,,"10073,80",497
"Projet Montréal ",2014-12-31,"Caisse Populaire d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S3","161,80",,,"161,80",507
"Projet Montréal ",2014-12-31,"Caisse Populaire d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S4","123,11",,,"123,11",502
"Projet Montréal ",2015-01-07,"Carole LeRoux","1606,50","80,33","160,25","1847,08",496
"Projet Montréal ",2015-01-07,"Salaire","555,00",,,"555,00",511
"Projet Montréal ",2015-01-15,"Medias Transcontinental S.E.N.C., 400 ave. Ste-Croix, St-Laurent (QC) H4N 3L4","1366,00","68,30","136,24","1570,54",515
"Projet Montréal ",2015-01-19,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X4","320,95","16,05","32,01","369,01",504
"Projet Montréal ",2015-02-18,"Hydro-Québec CP 270 Succ. Youville, Montréal (QC) H2P 2V4","279,89","13,99","27,92","321,80",517
"Projet Montréal ",2015-07-01,"Patrick Cigana","528,31","26,42","52,70","607,43",503
"Projet Montréal ","Direct","Intact Assurances, 2450 rue Girouard Ouest, St-Hyacinthe (QC) J2S 3B3","1628,91",,,"1628,91",506
"Vrai changement pour Montréal",2014-01-31,"François Leblanc","3000,00","150,00","299,25","3449,25","chèque 005/facture F_Leblanc 75%"
"Vrai changement pour Montréal",2014-01-31,"Mélanie Joly pour janvier","1956,52","97,83","195,15","2249,50","50% factures 17012014-01"
"Vrai changement pour Montréal",2014-02-28,"Mélanie Joly pour février","1956,52","97,83","195,15","2249,50","50% factures 17012014-02"
"Vrai changement pour Montréal",2014-03-17,"9296-8098 Québec Inc. 5795 de Gaspé, bur 214,Mtl,Qc,H2S 2X3","2550,00","127,50","254,36","2931,86","75% factures 92-140002"
"Vrai changement pour Montréal",2014-03-28,"Mélanie Joly pour mars","1956,52","97,83","195,15","2249,50","50% factures 17012014-03"
"Vrai changement pour Montréal",2014-04-15,"9296-8098 Québec Inc. 5795 de Gaspé, bur 214,Mtl,Qc,H2S 2X3","2550,00","127,50","254,36","2931,86","75% factures 92-140004"
"Vrai changement pour Montréal",2014-04-25,"Frédéric Lepage pour 3 mars au 2 mai","5086,93","254,35","507,39","5848,46","50% facture 1402-02"
"Vrai changement pour Montréal",2014-04-25,"Frédéric Lepage pour 6 janv au 28 fev 2014","4521,72","226,09","451,04","5198,85","50% facture 1402-01"
"Vrai changement pour Montréal",2014-05-02,"Jean-Pierre Bélanger","2054,34","102,72","204,92","2361,86","50% fact 001"
"Vrai changement pour Montréal",2014-05-02,"Mélanie Joly pour avril","1956,52","97,83","195,16","2249,50","50% factures 17012014-04"
"Vrai changement pour Montréal",2014-05-05,"Salaire","2492,93",,,"2492,93","50% de facture 001"
"Vrai changement pour Montréal",2014-05-15,"9296-8098 Québec Inc. 5795 de Gaspé, bur 214,Mtl,Qc,H2S 2X3","2550,00","127,50","254,36","2931,86","75% factures 92-140006"
"Vrai changement pour Montréal",2014-05-27,"Salaire","906,52",,,"906,52","facture 003"
"Vrai changement pour Montréal",2014-05-28,"Mélanie Joly","1956,52","97,83","195,15","2249,50","50% fact 17012014-05"
"Vrai changement pour Montréal",2014-06-16,"Salaire","568,64",,,"568,64","facture 004"
"Vrai changement pour Montréal",2014-06-30,"9296-8098 québec inc 5795 de gaspé bur 214 mtl qc h2s 2x3","1275,00","63,75","127,18","1465,93","75% fact 92-140011"
"Vrai changement pour Montréal",2014-06-30,"Frédéric Lepage","1380,00","69,00","137,66","1586,66","Frédéric Lepage Communications fact 1402-03"
"Vrai changement pour Montréal",2014-06-30,"Jean-Pierre Bélanger","2054,34","102,72","204,92","2361,00","50% facture 3"
"Vrai changement pour Montréal",2014-07-01,"Service Go Export, 5795  De Gaspé, Bureau 214, Mtl, Qc, H2S 2X4","375,00","18,75","37,41","431,15","50% fact GO 14839"
"Vrai changement pour Montréal",2014-07-04,"Jean-Pierre Bélanger","1211,53","60,57","120,85","1392,95","50% de la facture 4"
"Vrai changement pour Montréal",2014-07-18,"Jean-Pierre Bélanger","3400,00","170,00","339,15","3909,15","100% facture 92-140012"
"Vrai changement pour Montréal",2014-07-18,"Salaire sans taxes. 3 semaines 7/07/14,14/07/14,21/07/14","2307,69",,,"2307,69","Envoi 001"
"Vrai changement pour Montréal",2014-08-01,"Service Goexport Inc., 5795 De Gaspé bur : 214, Mtl, Qc, H2B 2X3","375,00","18,75","37,41","431,15","50% fact GO 14855"
"Vrai changement pour Montréal",2014-08-06,"Salaire","1538,44",,,"1538,44","Facture 002 100%"
"Vrai changement pour Montréal",2014-08-11,"Salaire","923,07",,,"923,07","Facture 003"
"Vrai changement pour Montréal",2014-08-15,"9296-8098 Québec Inc, 5795  De Gaspé  Bureau 214, Mtl   H2S  2X3","3400,00","170,00","339,15","3909,15","100% facture 92-140014"
"Vrai changement pour Montréal",2014-09-19,"9296-8098 Québec inc., 5795 De Gaspé Bureau 214, Mtl, H2S 2X3","3400,00","170,00","339,15","3909,15","100% facture 92-140016"
"Vrai changement pour Montréal",2014-09-19,"Jean-Pierre Bélanger","3937,50","196,88","392,76","4527,15","75% fact 7"
"Vrai changement pour Montréal",2014-09-19,"Salaire","2769,21",,,"2769,21","facture 004"
"Vrai changement pour Montréal",2014-09-19,"Service Go Export Inc. 5795 De Gaspé bureau 214, Mtl,H2s 2X3 ","375,00","18,75","37,41","431,15","50% de facture GO 14858"
"Vrai changement pour Montréal",2014-10-10,"9296-8098 Québec Inc, 5795 De Gaspé bur 214, Mtl, H3G1R8","3400,00","170,00","339,15","3909,15","Fact : 92-140018"
"Vrai changement pour Montréal",2014-10-10,"Service Go Export Inc. 5795 De Gaspé Bureau 214 Mtl, H2S 2X3","375,00","18,75","37,41","431,15","facture GO 14866"
"Vrai changement pour Montréal",2014-10-15,"Jean-Pierre Bélanger","4921,87","246,09","490,96","5658,92","75% facture 8"
"Vrai changement pour Montréal",2014-10-16,"Salaire","250,00",,,"250,00","Fact : 1001"
"Vrai changement pour Montréal",2014-11-03,"Salaire, 1 semaine","769,23",,,"769,23","fact 006"
"Vrai changement pour Montréal",2014-11-04,"Salaire","250,00",,,"250,00","Facture Rédaction 2014-10-27"
"Vrai changement pour Montréal",2014-11-07,,"250,00",,,"250,00","Facture Rédaction 2014-11-04"
"Vrai changement pour Montréal",2014-11-15,"9296-8098 Québec Inc., 5795 De Gaspé, Bureau 214, Mtl, Qc, H2S 2X3","3400,00","170,00","339,15","3909,15","92-140020"
"Vrai changement pour Montréal",2014-11-20,"Jean-Pierre Bélanger","3937,00","196,88","392,76","4527,15","75% de facture 9"
"Vrai changement pour Montréal",2014-11-20,"Jean-Pierre Bélanger","3937,50","196,88","392,77","4527,14","75% de fact 9"
"Vrai changement pour Montréal",2014-11-20,"Salaire, 3 semaines","2307,69",,,"2307,69","fact 007"
"Vrai changement pour Montréal",2014-12-01,"Service Go Export, 5795  De Gaspé, Bureau 214, Mtl, Qc, H2S 2X3","375,00","37,41","37,41","431,15","50% fact Go 14882"
"Vrai changement pour Montréal",2014-12-10,"9296-8098 Québec Inc., 5795 De Gaspé, bureau 124, Mtl, Qc, H2S 2X3, 2014-12-01","702,88",,,"702,88","Fact: 92-140022 (solde budget 2014)"
"Vrai changement pour Montréal",2014-12-19,"Jean-Pierre Bélanger","3150,00","157,50","314,21","3621,71","60% de fact 10"
"Vrai changement pour Montréal",2014-12-19,"Salaire","3076,92",,,"3076,92","Facture 008"
"Vrai changement pour Montréal",2021-08-14,"Jean-Pierre Bélanger","3937,00","196,88","392,76","4526,64","75% fact 6"
"Vrai changement pour Montréal","15/11/2014","Service GoExport Inc., 5795 De Gaspé  Bureau 214, Mtl, Qc, H2S 2S3","375,00","18,75","37,41","431,15","GO14876 50% de facture"
"William Steinberg",2014-10-31,"research and secretarial expenses assoc munic banlieue","11987,37",,,"11987,37","1"
"William Steinberg",2014-12-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2014","2582,63",,,"2582,63",1
"Zoe Bayouk",2014-12-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2014","2582,63",,,"2582,63",1
